claim_id,season_id,table_name,claim_type,claim_subject,claim_field,claim_value,evidence_status,confidence,source_urls,notes
claim_pokemon_killlists_693_kills_c5ee38a000,season_005,pokemon_killlists,pokemon_killlist,Resladero / CaptainCrinch,kills,24,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Crinchilla.png,
claim_pokemon_killlists_694_pokemon_d6602e1111,season_005,pokemon_killlists,pokemon_killlist,Voltolos-I / PresentLP,pokemon,Voltolos-I,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Prekani.png,
claim_pokemon_killlists_694_trainer_d271282f3e,season_005,pokemon_killlists,pokemon_killlist,Voltolos-I / PresentLP,trainer,PresentLP,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Prekani.png,
claim_pokemon_killlists_694_team_name_13c22f0909,season_005,pokemon_killlists,pokemon_killlist,Voltolos-I / PresentLP,team_name,Prekani,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Prekani.png,
claim_pokemon_killlists_694_kills_a95502afb1,season_005,pokemon_killlists,pokemon_killlist,Voltolos-I / PresentLP,kills,25,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Prekani.png,
claim_pokemon_killlists_695_pokemon_11c1c1fb0b,season_005,pokemon_killlists,pokemon_killlist,Lucario / Professor N,pokemon,Lucario,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Howling Commandos.png,
claim_pokemon_killlists_695_trainer_d6bc9b0573,season_005,pokemon_killlists,pokemon_killlist,Lucario / Professor N,trainer,Professor N,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Howling Commandos.png,
claim_pokemon_killlists_695_team_name_643b75d7f0,season_005,pokemon_killlists,pokemon_killlist,Lucario / Professor N,team_name,Howling Commandos,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Howling Commandos.png,
claim_pokemon_killlists_695_kills_9d5440a789,season_005,pokemon_killlists,pokemon_killlist,Lucario / Professor N,kills,10,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Howling Commandos.png,
claim_pokemon_killlists_696_pokemon_30992208ac,season_005,pokemon_killlists,pokemon_killlist,Kapu-Riki / Fnupa,pokemon,Kapu-Riki,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Cabgosport.png,
claim_pokemon_killlists_696_trainer_48128a5a96,season_005,pokemon_killlists,pokemon_killlist,Kapu-Riki / Fnupa,trainer,Fnupa,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Cabgosport.png,
claim_pokemon_killlists_696_team_name_c2cbbbfc91,season_005,pokemon_killlists,pokemon_killlist,Kapu-Riki / Fnupa,team_name,Cabgosport,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Cabgosport.png,
claim_pokemon_killlists_696_kills_38017f9e4b,season_005,pokemon_killlists,pokemon_killlist,Kapu-Riki / Fnupa,kills,15,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Cabgosport.png,
claim_pokemon_killlists_697_pokemon_7d33e5c162,season_005,pokemon_killlists,pokemon_killlist,Blitza / Minetube,pokemon,Blitza,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Triyolotree.png,
claim_pokemon_killlists_697_trainer_273519b1b0,season_005,pokemon_killlists,pokemon_killlist,Blitza / Minetube,trainer,Minetube,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Triyolotree.png,
claim_pokemon_killlists_697_team_name_2cc80c365e,season_005,pokemon_killlists,pokemon_killlist,Blitza / Minetube,team_name,Triyolotree,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Triyolotree.png,
claim_pokemon_killlists_697_kills_c2e5655833,season_005,pokemon_killlists,pokemon_killlist,Blitza / Minetube,kills,1,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Triyolotree.png,
claim_pokemon_killlists_698_pokemon_787a6e6e6f,season_005,pokemon_killlists,pokemon_killlist,Mega-Bisaflor / Barry D. Sin of Speed,pokemon,Mega-Bisaflor,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Marvelous Speedsters.png,
claim_pokemon_killlists_698_trainer_98b5aeec8c,season_005,pokemon_killlists,pokemon_killlist,Mega-Bisaflor / Barry D. Sin of Speed,trainer,Barry D. Sin of Speed,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Marvelous Speedsters.png,
claim_pokemon_killlists_698_team_name_3521b89c21,season_005,pokemon_killlists,pokemon_killlist,Mega-Bisaflor / Barry D. Sin of Speed,team_name,Marvelous Speedsters,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Marvelous Speedsters.png,
claim_pokemon_killlists_698_kills_49f230d949,season_005,pokemon_killlists,pokemon_killlist,Mega-Bisaflor / Barry D. Sin of Speed,kills,5,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Marvelous Speedsters.png,
claim_pokemon_killlists_699_pokemon_7f906450e5,season_005,pokemon_killlists,pokemon_killlist,Rabigator / glebber,pokemon,Rabigator,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_699_trainer_1595ae5743,season_005,pokemon_killlists,pokemon_killlist,Rabigator / glebber,trainer,glebber,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_699_team_name_4c016557cf,season_005,pokemon_killlists,pokemon_killlist,Rabigator / glebber,team_name,Energie Tobutz,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_699_kills_0861ba65cb,season_005,pokemon_killlists,pokemon_killlist,Rabigator / glebber,kills,9,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_700_pokemon_326cd5b3db,season_005,pokemon_killlists,pokemon_killlist,Iksbat / Lauris,pokemon,Iksbat,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Shockwaving Magearnas.png,
claim_pokemon_killlists_700_trainer_c0286bb22a,season_005,pokemon_killlists,pokemon_killlist,Iksbat / Lauris,trainer,Lauris,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Shockwaving Magearnas.png,
claim_pokemon_killlists_700_team_name_24404438a3,season_005,pokemon_killlists,pokemon_killlist,Iksbat / Lauris,team_name,Shockwaving Magearnas,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Shockwaving Magearnas.png,
claim_pokemon_killlists_700_kills_c2de904b98,season_005,pokemon_killlists,pokemon_killlist,Iksbat / Lauris,kills,11,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Shockwaving Magearnas.png,
claim_pokemon_killlists_701_pokemon_26239d17e3,season_005,pokemon_killlists,pokemon_killlist,Mega-Altaria / glebber,pokemon,Mega-Altaria,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_701_trainer_3193d2dfda,season_005,pokemon_killlists,pokemon_killlist,Mega-Altaria / glebber,trainer,glebber,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_701_team_name_aad241a001,season_005,pokemon_killlists,pokemon_killlist,Mega-Altaria / glebber,team_name,Energie Tobutz,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_701_kills_0d099b9554,season_005,pokemon_killlists,pokemon_killlist,Mega-Altaria / glebber,kills,8,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_702_pokemon_937c5f548f,season_005,pokemon_killlists,pokemon_killlist,Mega-Bibor / PresentLP,pokemon,Mega-Bibor,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Prekani.png,
claim_pokemon_killlists_702_trainer_3ec3f42bf1,season_005,pokemon_killlists,pokemon_killlist,Mega-Bibor / PresentLP,trainer,PresentLP,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Prekani.png,
claim_pokemon_killlists_702_team_name_2b47fd0347,season_005,pokemon_killlists,pokemon_killlist,Mega-Bibor / PresentLP,team_name,Prekani,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Prekani.png,
claim_pokemon_killlists_702_kills_541eeed5c4,season_005,pokemon_killlists,pokemon_killlist,Mega-Bibor / PresentLP,kills,16,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Prekani.png,
claim_pokemon_killlists_703_pokemon_e36678c8d3,season_005,pokemon_killlists,pokemon_killlist,Katagami / glebber,pokemon,Katagami,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_703_trainer_12f7c8dc61,season_005,pokemon_killlists,pokemon_killlist,Katagami / glebber,trainer,glebber,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_703_team_name_7947a655a7,season_005,pokemon_killlists,pokemon_killlist,Katagami / glebber,team_name,Energie Tobutz,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_703_kills_c648cc6779,season_005,pokemon_killlists,pokemon_killlist,Katagami / glebber,kills,12,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Energie Tobutz.png,
claim_pokemon_killlists_704_pokemon_9356f37154,season_005,pokemon_killlists,pokemon_killlist,Rotom-Hitze / Professor N,pokemon,Rotom-Hitze,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Howling Commandos.png,
claim_pokemon_killlists_704_trainer_3be2989a95,season_005,pokemon_killlists,pokemon_killlist,Rotom-Hitze / Professor N,trainer,Professor N,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Howling Commandos.png,
claim_pokemon_killlists_704_team_name_e633b9fc42,season_005,pokemon_killlists,pokemon_killlist,Rotom-Hitze / Professor N,team_name,Howling Commandos,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Howling Commandos.png,
claim_pokemon_killlists_704_kills_7f8760ead3,season_005,pokemon_killlists,pokemon_killlist,Rotom-Hitze / Professor N,kills,8,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Howling Commandos.png,
claim_pokemon_killlists_705_pokemon_c283892008,season_005,pokemon_killlists,pokemon_killlist,Magearna / Lauris,pokemon,Magearna,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Shockwaving Magearnas.png,
claim_pokemon_killlists_705_trainer_5e8bff6a76,season_005,pokemon_killlists,pokemon_killlist,Magearna / Lauris,trainer,Lauris,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Shockwaving Magearnas.png,
claim_pokemon_killlists_705_team_name_045f9b91d0,season_005,pokemon_killlists,pokemon_killlist,Magearna / Lauris,team_name,Shockwaving Magearnas,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Shockwaving Magearnas.png,
claim_pokemon_killlists_705_kills_e18778a0b8,season_005,pokemon_killlists,pokemon_killlist,Magearna / Lauris,kills,33,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Shockwaving Magearnas.png,
claim_pokemon_killlists_706_pokemon_b54045c7ab,season_005,pokemon_killlists,pokemon_killlist,Kapu-Toro / Raizor,pokemon,Kapu-Toro,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/SoulStealer.png,
claim_pokemon_killlists_706_trainer_b2fe189ab9,season_005,pokemon_killlists,pokemon_killlist,Kapu-Toro / Raizor,trainer,Raizor,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/SoulStealer.png,
claim_pokemon_killlists_706_team_name_1d53de6734,season_005,pokemon_killlists,pokemon_killlist,Kapu-Toro / Raizor,team_name,Soulstealer,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/SoulStealer.png,
claim_pokemon_killlists_706_kills_eb9f444a1c,season_005,pokemon_killlists,pokemon_killlist,Kapu-Toro / Raizor,kills,12,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/SoulStealer.png,
claim_pokemon_killlists_707_pokemon_c3c12abe0c,season_005,pokemon_killlists,pokemon_killlist,Brutalanda / Raizor,pokemon,Brutalanda,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/SoulStealer.png,
claim_pokemon_killlists_707_trainer_971989c13b,season_005,pokemon_killlists,pokemon_killlist,Brutalanda / Raizor,trainer,Raizor,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/SoulStealer.png,
claim_pokemon_killlists_707_team_name_7a38dc559b,season_005,pokemon_killlists,pokemon_killlist,Brutalanda / Raizor,team_name,Soulstealer,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/SoulStealer.png,
claim_pokemon_killlists_707_kills_9b3f358e13,season_005,pokemon_killlists,pokemon_killlist,Brutalanda / Raizor,kills,16,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/SoulStealer.png,
claim_pokemon_killlists_708_pokemon_13163d896d,season_005,pokemon_killlists,pokemon_killlist,Mega-Latias / Parsifani,pokemon,Mega-Latias,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Aggron Berlin.png,
claim_pokemon_killlists_708_trainer_cc6386fc59,season_005,pokemon_killlists,pokemon_killlist,Mega-Latias / Parsifani,trainer,Parsifani,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Aggron Berlin.png,
claim_pokemon_killlists_708_team_name_b2e3b15346,season_005,pokemon_killlists,pokemon_killlist,Mega-Latias / Parsifani,team_name,Aggron Successors*,manual_graphic_assignment,,https://docs.google.com/spreadsheets/d/1JZpA-5XDldN2bjfvhvBPHYK-1AENETLnF1UxNEpWlNA/edit#gid=352888197;data/manual/team_pokemon_usage.csv;output/team-graphics/s5/Aggron Berlin.png,
